FaceID,strip,strip_num,x,y,z
178,4,46,-10.0274,-20.3782,38.6683
173,4,47,-14.4859,-23.6175,35.2623
167,4,48,-18.5674,-26.3186,31.2164
159,4,49,-16.7337,-31.1489,27.6039
150,4,50,-14.7257,-35.2446,23.5287
151,4,51,-20.2671,-32.7008,23.0916
400,4,52,-23.7204,-33.4274,18.2543
396,4,53,-18.4194,-36.3372,18.7771
391,4,54,-12.5612,-38.6594,18.9614
385,4,55,-6.4568,-40.2241,18.7771
378,4,56,-0.4578,-40.9859,18.2543
370,4,57,5.1353,-41.0252,17.471
361,4,58,10.3448,-40.3575,16.7382
450,4,59,15.3525,-38.7304,16.7382
449,4,60,18.6396,-38.8525,12.5514
592,4,61,16.532,-40.9858,7.7541
594,4,62,13.3299,-41.0252,12.4064
593,4,63,10.7162,-42.8755,7.7541
362,4,64,7.7572,-42.3884,12.5514
363,4,65,4.821,-43.9229,7.8005
371,4,66,2.143,-42.8754,13.0526
379,4,67,-3.8205,-42.5842,13.5594
372,4,68,-1.1071,-44.1109,8.0775
380,4,69,-7.3074,-43.4554,8.3243
386,4,70,-10.0629,-41.4533,13.8354
392,4,71,-16.2246,-39.4513,13.8354
397,4,72,-21.9395,-36.6971,13.5594
398,4,73,-25.0321,-36.3372,8.0775
394,4,74,-22.5772,-38.6595,2.7553
393,4,75,-19.6306,-39.4513,8.3243
387,4,76,-13.6103,-41.8882,8.4116
388,4,77,-16.875,-41.4533,2.8132
381,4,78,-10.7134,-43.4553,2.8132
373,4,79,-4.4581,-44.5466,2.7553
365,4,80,-1.637,-44.7542,-2.6488
374,4,81,-7.7198,-44.111,-2.6222
382,4,82,-13.8365,-42.5842,-2.6468
389,4,83,-19.6823,-40.2241,-2.6222
395,4,84,-24.9814,-37.1691,-2.6488
390,4,85,-21.917,-38.3681,-7.8005
538,4,86,-23.4678,-35.9466,-13.0526
531,4,87,-19.9595,-36.2086,-17.471
524,4,88,-20.4985,-33.1314,-22.2849
717,4,89,-20.1746,-29.7747,-26.8276
725,4,90,-14.9729,-29.7747,-30.0424
718,4,91,-15.8622,-33.2318,-25.6656
523,4,92,-16.2079,-36.0978,-21.2172
377,4,93,-15.3525,-38.7305,-16.7382
384,4,94,-18.6396,-38.8525,-12.5514
383,4,95,-16.5319,-40.9858,-7.7541
375,4,96,-10.7162,-42.8755,-7.7541
